id|nome
f59ee5f9-88f9-4547-9b00-98fa19148242|COPEIRA
4ab1055c-cd43-4084-83aa-98315276b38d|COPEIRA 40H POA
00c746b0-b731-4d22-a75b-0c24d2d0a123|COPEIRO
eddcacfb-625d-4652-bab0-3b7be0a016c1|COPEIRO
62cec20d-afe7-4e98-bce5-2fc7d575470b|COPEIRO
9638fd77-e9eb-4ed0-910f-896199423646|COPEIRO
3703cc82-bbd4-4f3c-a1f7-71ac00fe6f37|COPEIRO
bfba7b4b-86a9-4f2e-979e-60351e95b79d|COPEIRO
cd0e7964-f610-427d-a432-adc709321f75|COPEIRO
0a82580a-db9b-4252-9eec-fe232bf9d32e|COPEIRO
d79fdc08-2830-4ed1-8719-43aa966cbd75|COPEIRO
05cf3526-55d6-455e-b835-b8c89108d5f6|COPEIRO
07a42e40-9d4b-4a24-817f-643b2ab4456a|COPEIRO
e1d0854f-2c9e-49c6-9429-9bc97402d0d2|COPEIRO
3a0f119e-006f-4ee5-b5a9-0803a56057e3|COPEIRO
8dc8eb26-1f99-4021-84b6-f57b3a0fd0aa|COPEIRO
9d340b10-cb08-48b1-9221-7c68653cfb08|COPEIRO
968ebced-7761-4719-b16f-2c0c5951a4d6|COPEIRO
5b0d7c02-38a1-48e5-ad33-140ba1c11f42|COPEIRO
a16f5fc9-09a3-4ddb-a5ab-adcbf0db0b50|COPEIRO
1da088a3-db5c-4560-92fd-948b7702ac58|COPEIRO
faa3ee0b-f5ce-4b21-b744-42ebc09019b5|COPEIRO
def7f195-eb1e-452a-9b10-2a06daa5392c|COPEIRO
7fbc21c2-572f-46ff-abf7-e2b1f7b3c2c1|COPEIRO
e3bf27ce-be8a-4004-95ea-40bd4e2a578c|COPEIRO
36479269-fa97-409f-b8e7-40112de40001|COPEIRO
32f5abfa-b1fb-42cd-b869-a73d90f9e14f|COPEIRO
66462a7a-2675-434d-b95b-b98d5a4c52a4|COPEIRO
7f5fa838-0544-4459-8bb1-82e99679dcba|COPEIRO
a06339c7-8aea-4242-bbcd-0a9a29887cc3|COPEIRO
cdd6f6c3-3879-46cd-b23a-cbc51cadd0ac|COPEIRO
fb6afa91-c41d-4845-81a2-d8758ecccf9f|COPEIRO
7d432039-8981-40b7-9adb-e284262e3953|COPEIRO
4026b9de-a812-4171-85fd-a0ec83c32774|COPEIRO
d449aceb-6858-4775-9f71-142fd724e979|COPEIRO
94a7e19f-5d60-4771-9c8a-e24749d5cd79|COPEIRO
1e3d457c-1710-422f-9113-28f79fde4970|COPEIRO
eaaf94a3-d7ed-419a-8625-fd9991c4db74|COPEIRO
d5bcd5ff-e6ed-4435-b4c8-ce823a832f19|COPEIRO
685168e3-1964-4d57-b0a9-03aa2d858fdd|COPEIRO
d995cf0d-79c6-49f5-983e-8d328437887d|COPEIRO
cbd50e66-9df3-444f-86d7-2c804ea1b61d|COPEIRO
bc751e38-c187-47cb-836e-8aabd2e7695c|COPEIRO
cb30a7a0-8724-41d3-acae-79a415a7b5ec|COPEIRO
e10b5c3b-a5ed-4c42-9912-d341f1c5829b|COPEIRO
75440be8-b9c7-490b-a79f-e31ac3f54a89|COPEIRO
91d6d5d6-2b13-4094-9376-ef5e183795f5|COPEIRO
d8241857-b147-40e8-a6a1-db225537cb29|COPEIRO
9a6b54e7-c0ab-4fc7-868b-0d7d198bf68d|COPEIRO
6e5cbef2-4dc8-4fc3-b370-5b61546832d9|COPEIRO
78a3f3db-c9a2-4d0e-be65-830a0b364668|COPEIRO
55348f3b-4dea-4362-9971-5fd59851b553|COSTUREIRO
dfb2c929-20b8-49d0-b285-8b4040e01098|COSTUREIRO
3fec4c48-01a4-4a77-b423-dcbd38d4348d|COVEIRO
6f90cc51-65fb-40eb-b078-f7c1e17d5afc|COVEIRO
4bf3de0e-3b65-4b54-a202-2dce89a5113d|COVEIRO
a2c509b3-9ac1-4030-b3c3-ed3c616ce7a4|COVEIRO
e73ca30e-24e8-464d-8a88-36e8544e9b91|COVEIRO
025c8193-619a-4fe1-a99b-7bed10ab7624|COVEIRO
b44aa1b0-9758-4049-a5af-7611e2271a8e|COVEIRO
c6a227cb-6be8-4a14-8931-0a32745684a3|COVEIRO
8bcdf5e3-6310-4ed3-a7ec-073b14fcc393|COVEIRO
7c95588c-7c40-4d3d-81b2-7ace61127231|COVEIRO
7dab68e9-d61c-4c03-b85e-24cd3a237b29|COVEIRO
0640db5d-450a-4d8e-8185-5389330d2415|COVEIRO
f314121d-299d-44fe-92e1-f63568bd8a14|COVEIRO
